From;To;Type;Through;Comment;;;;;;
5514;5519;river;0;Snadkarrtse - Nyemo;;;;;;
5514;1452;river;0;Snadkarrtse - Lhasa;;;;;;
5524;1452;river;0;Nang - Lhasa;;;;;;
5524;1453;river;0;Nang - Lhabagar;;;;;;
5524;5523;river;0;Nang - Khapu;;;;;;
5524;1877;river;0;Nang - Anini;;;;;;
1878;1877;river;0;Itanagar - Anini;;;;;;
5200;1877;river;0;Tejapur - Anini;;;;;;
5200;2952;river;0;Tejapur - Tezu;;;;;;
5200;2592;river;0;Tejapur - Dibrugarh;;;;;;
5200;1284;river;0;Tejapur - Guwahati;;;;;;
1454;1284;river;0;Dhubri - Guwahati;;;;;;
# 1454 has 10 connections, connection to Mymensingh is too narrow and is not visible in connections view;;;;;;;;;;
1454;7305;Impassable;0;Dhubri - Mymensingh;;;;;;
5197;7305;river;0;Rampur - Mymensingh;;;;;;
1590;7305;river;0;Rajsahi - Mymensingh;;;;;;
1590;1286;river;0;Rajsahi - Dhaka;;;;;;
# Ghaghara;;;;;;;;;;
5220;5217;river;0;Shahjahanpur - Bahraich;;;;;;
5219;5217;river;0;Sitapur - Bahraich;;;;;;
1471;5217;river;0;Lakhnau - Bahraich;;;;;;
5218;5217;river;0;Sultanpur - Bahraich;;;;;;
5218;2199;river;0;Sultanpur - Gorakhpur;;;;;;
5216;2199;river;0;Mau - Gorakhpur;;;;;;
5216;1472;river;0;Mau - Muzaffarpur;;;;;;
# Son;;;;;;;;;;
1460;5257;river;0;Riva - Umaria;;;;;;
5215;5257;river;0;Mirzapur - Umaria;;;;;;
5215;5212;river;0;Mirzapur - Daltonganj;;;;;;
2133;5212;river;0;Arrah - Daltonganj;;;;;;
2133;2094;river;0;Arrah - Patna;;;;;;
# Kosi? strange river,;;;;;;;;;;
# http://upload.wikimedia.org/wikipedia/commons/3/34/Ganges-Brahmaputra-Meghna_basins.jpg;;;;;;;;;;
1473;7913;river;0;Kathmandau - Charikot;;;;;;
5177;7913;river;0;Dhankuta - Charikot;;;;;;
1473;5177;river;0;Kathmandau - Dhankuta;;;;;;
1473;7919;river;0;Kathmandau - Biratnagar;;;;;;
7912;7919;river;0;Janakpur - Biratnagar;;;;;;
7912;5210;river;0;Janakpur - Purnia;;;;;;
5211;5210;river;0;Darbhanga - Purnia;;;;;;
# Champal -> Yamuna;;;;;;;;;;
5246;611;river;0;Bundi - Kota;;;;;;
5245;611;river;0;Tonk - Kota;;;;;;
5245;5261;river;0;Tonk - Shivpuri;;;;;;
5247;5261;river;0;Bharatpur - Shivpuri;;;;;;
5247;1467;river;0;Bharatpur - Gvaliyar;;;;;;
5227;1467;river;0;Agra - Gvaliyar;;;;;;
# Yamuna;;;;;;;;;;
1477;685;river;0;Ambala - Deharadun;;;;;;
1477;1470;river;0;Ambala - Merath;;;;;;
1469;1470;river;0;Delhi - Merath;;;;;;
1469;5226;river;0;Delhi - Aligarh;;;;;;
5227;5226;river;0;Agra - Aligarh;;;;;;
5227;5229;river;0;Agra - Farrukhabad;;;;;;
5227;599;river;0;Agra - Kanpur;;;;;;
5228;599;river;0;Orai - Kanpur;;;;;;
5228;2641;river;0;Orai - Allahabad;;;;;;
5230;2641;river;0;Banda - Allahabad;;;;;;
5215;2641;river;0;Mirzapur - Allahabad;;;;;;
# Ganges;;;;;;;;;;
5222;5223;river;0;Tehri - Haldwani;;;;;;
685;5223;river;0;Deharadun - Haldwani;;;;;;
685;5221;river;0;Deharadun - Muradabad;;;;;;
1470;5221;river;0;Merath - Muradabad;;;;;;
1470;2092;river;0;Merath - Bareli;;;;;;
5226;2092;river;0;Aligarh - Bareli;;;;;;
5229;2092;river;0;Farrukhabad - Bareli;;;;;;
5229;5220;river;0;Farrukhabad - Shahjahanpur;;;;;;
5229;5219;river;0;Farrukhabad - Sitapur;;;;;;
5229;1471;river;0;Farrukhabad - Lakhnau;;;;;;
599;1471;river;0;Kanpur - Lakhnau;;;;;;
2641;1471;river;0;Allahabad - Lakhnau;;;;;;
2641;5218;river;0;Allahabad - Sultanpur;;;;;;
2641;2642;river;0;Allahabad - Varanasi;;;;;;
5215;2642;river;0;Mirzapur - Varanasi;;;;;;
5215;5216;river;0;Mirzapur - Mau;;;;;;
2133;5216;river;0;Arrah - Mau;;;;;;
2133;1472;river;0;Arrah - Muzaffarpur;;;;;;
2094;1472;river;0;Patna - Muzaffarpur;;;;;;
2094;5211;river;0;Patna - Darbhanga;;;;;;
5209;5211;river;0;Bhagalpur - Darbhanga;;;;;;
5209;5210;river;0;Bhagalpur - Purnia;;;;;;
5214;5210;river;0;Deoghar - Purnia;;;;;;
5214;5207;river;0;Deoghar - English Bazar;;;;;;
5208;5207;river;0;Baharampur - English Bazar;;;;;;
5208;1590;river;0;Baharampur - Rajsahi;;;;;;
7925;1590;river;0;Yasor - Rajsahi;;;;;;
5198;1590;river;0;Barisal - Rajsahi;;;;;;
5198;1286;river;0;Barisal - Dhaka;;;;;;
5198;5195;river;0;Barisal - Comilla;;;;;;
# Xinjiang;;;;;;;;;;
5541;1435;impassable;0;;;;;;;
5545;1435;impassable;0;;;;;;;
5492;1435;impassable;0;;;;;;;
5492;3747;impassable;0;;;;;;;
5492;5545;impassable;0;;;;;;;
5492;5543;impassable;0;;;;;;;
1442;5491;impassable;0;;;;;;;
5540;5491;impassable;0;;;;;;;
5506;5491;impassable;0;;;;;;;
5506;5540;impassable;0;;;;;;;
5506;5538;impassable;0;;;;;;;
5505;5538;impassable;0;;;;;;;
5511;5488;impassable;0;;;;;;;
1448;5488;impassable;0;;;;;;;
5486;5483;impassable;0;;;;;;;
5486;5489;impassable;0;;;;;;;
5487;5489;impassable;0;;;;;;;
3748;5489;impassable;0;;;;;;;
5489;1445;impassable;0;;;;;;;
3748;1445;impassable;0;;;;;;;
3748;5495;impassable;0;;;;;;;
5499;3746;impassable;0;;;;;;;
5499;5504;impassable;0;;;;;;;
5502;5504;impassable;0;;;;;;;
# India;;;;;;;;;;
# Brahmani River;;;;;;;;;;
5275;5277;river;0;Sambalpur - Kendujhar;;;;;;
5280;5277;river;0;Angul - Kendujhar;;;;;;
5280;5278;river;0;Angul - Bhadrak;;;;;;
2091;5278;river;0;Kataka - Bhadrak;;;;;;
# Mahanadi river;;;;;;;;;;
5286;5285;river;0;Dhamtari - Rajnandgaon;;;;;;
5286;5287;river;0;Dhamtari - Bilaspur;;;;;;
1461;5287;river;0;Raypur - Bilaspur;;;;;;
5274;5287;river;0;Bargarh - Bilaspur;;;;;;
5274;635;river;0;Bargarh - Raigarh;;;;;;
5274;5275;river;0;Bargarh - Sambalpur;;;;;;
791;5275;river;0;Balangir - Sambalpur;;;;;;
5276;5275;river;0;Phulbani - Sambalpur;;;;;;
5276;5280;river;0;Phulbani - Angul;;;;;;
1458;5280;river;0;Bhubanesbara - Angul;;;;;;
1458;2091;river;0;Bhubanesbara - Kataka;;;;;;
;;;;;;;;;;
# Tapti (Tapi) river ? Narmada?;;;;;;;;;;
597;5329;river;0;Surat - Anand;;;;;;
5330;5329;river;0;Ahwa - Anand;;;;;;
5330;1464;river;0;Ahwa - Baroda;;;;;;
5321;1464;river;0;Dhule - Baroda;;;;;;
5321;5264;river;0;Dhule - Ratlam;;;;;;
5266;5264;river;0;Khargone - Ratlam;;;;;;
5266;631;river;0;Khargone - Indaur;;;;;;
669;631;river;0;Burhanpur - Indaur;;;;;;
5291;631;river;0;Itarsi - Indaur;;;;;;
5291;722;river;0;Itarsi - Bhopal;;;;;;
5290;722;river;0;Seoni - Bhopal;;;;;;
5290;5292;river;0;Seoni - Sagar;;;;;;
5290;714;river;0;Seoni - Jabalpur;;;;;;
5293;714;river;0;Balaghat - Jabalpur;;;;;;
5293;5257;river;0;Balaghat - Umaria;;;;;;
;;;;;;;;;;
# Godavari river;;;;;;;;;;
5322;697;river;0;Ahmadnagar - Aurangabad;;;;;;
5268;697;river;0;Bid - Aurangabad;;;;;;
5268;5267;river;0;Bid - Nanded;;;;;;
5271;5267;river;0;Latur - Nanded;;;;;;
769;5267;river;0;Nizamabad - Nanded;;;;;;
769;781;river;0;Nizamabad - Adilabad;;;;;;
769;5289;river;0;Nizamabad - Chandrapur;;;;;;
769;5284;river;0;Nizamabad - Kutru;;;;;;
729;5284;river;0;Warangal - Kutru;;;;;;
729;5296;river;0;Warangal - Bhadrachalam;;;;;;
729;5295;river;0;Warangal - Rajahmundry;;;;;;
2099;5295;river;0;Vijayawada - Rajahmundry;;;;;;
;;;;;;;;;;
# Krishna river;;;;;;;;;;
5308;5309;river;0;Shimoga - Citradurga;;;;;;
2175;5309;river;0;Hubballi - Citradurga;;;;;;
2175;5304;river;0;Hubballi - Bellary;;;;;;
702;5304;river;0;Rayachuru - Bellary;;;;;;
702;5305;river;0;Rayachuru - Karnulu;;;;;;
5318;5269;river;0;Bijapura - Gulbarga;;;;;;
702;5269;river;0;Rayachuru - Gulbarga;;;;;;
702;5270;river;0;Rayachuru - Mahbubnagar;;;;;;
5270;5305;river;0;Mahbubnagar - Karnulu;;;;;;
5270;5297;river;0;Mahbubnagar - Ongole;;;;;;
5270;1695;river;0;Mahbubnagar - Gunturu;;;;;;
771;1695;river;0;Nalgonda - Gunturu;;;;;;
2099;1695;river;0;Vijayawada - Gunturu;;;;;;
;;;;;;;;;;
# Cauveri river;;;;;;;;;;
773;1511;river;0;Koyamputtur - Bengaluru;;;;;;
773;774;river;0;Koyamputtur - Celam;;;;;;
1515;774;river;0;Madura - Celam;;;;;;
1515;5298;river;0;Madura - Katalur;;;;;;
2106;5298;river;0;Tiruccirappalli - Katalur;;;;;;
;;;;;;;;;;
# Pakistan, Indus river (Darya-e Sindh) with tributaries;;;;;;;;;;
1481;5374;river;0;Karaci - Shahbandar;;;;;;
5378;5374;river;0;Dadu - Shahbandar;;;;;;
5378;1480;river;0;Dadu - Haidarabad;;;;;;
5378;2834;river;0;Dadu - Nawabshah;;;;;;
2833;2834;river;0;Sukkur - Nawabshah;;;;;;
2833;5375;river;0;Sukkur - Khairpur;;;;;;
2833;5377;river;0;Sukkur - Rohri;;;;;;
5346;5377;river;0;Jampur - Rohri;;;;;;
5346;5345;river;0;Jampur - Khanpur;;;;;;
5351;5345;river;0;Muzaffargarh - Khanpur;;;;;;
5351;5344;river;0;Muzaffargarh - Bhawalpur;;;;;;
5352;5344;river;0;Multan - Bhawalpur;;;;;;
5352;1592;river;0;Multan - Bahawalnagar;;;;;;
1475;1592;river;0;Lahaur - Bahawalnagar;;;;;;
1475;5250;river;0;Lahaur - Abohar;;;;;;
1705;5250;river;0;Amrita Saras - Abohar;;;;;;
5249;5250;river;0;Jullundur - Abohar;;;;;;
5249;1476;river;0;Jullundur - Ludhiana;;;;;;
6921;1476;river;0;Mandi - Ludhiana;;;;;;
6921;687;river;0;Mandi - Simla;;;;;;
7193;687;river;0;Banjar - Simla;;;;;;
5351;5352;river;0;Muzaffargarh - Multan;;;;;;
2830;5352;river;0;Lyallpur - Multan;;;;;;
2830;1475;river;0;Lyallpur - Lahaur;;;;;;
5350;1475;river;0;Gujranwala - Lahaur;;;;;;
5350;1705;river;0;Gujranwala - Amrita Saras;;;;;;
5339;1705;river;0;Jammu - Amrita Saras;;;;;;
5351;2830;river;0;Muzaffargarh - Lyallpur;;;;;;
2829;2830;river;0;Sargodha - Lyallpur;;;;;;
5349;2830;river;0;Gujrat - Lyallpur;;;;;;
5349;5350;river;0;Gujrat - Gujranwala;;;;;;
5338;5350;river;0;Poonch - Gujranwala;;;;;;
5338;5339;river;0;Poonch - Jammu;;;;;;
7192;5339;river;0;Doda - Jammu;;;;;;
5346;5351;river;0;Jampur - Muzaffargarh;;;;;;
2832;5351;river;0;Dera Ghazi Khan - Muzaffargarh;;;;;;
2832;5347;river;0;Dera Ghazi Khan - Layyah;;;;;;
5357;5347;river;0;Dera Ismail Khan - Layyah;;;;;;
5357;5348;river;0;Dera Ismail Khan - Mianwali;;;;;;
5356;5348;river;0;Kohat - Mianwali;;;;;;
5356;2831;river;0;Kohat - Rawalpindi;;;;;;
1483;2831;river;0;Peshawar - Rawalpindi;;;;;;
1483;1482;river;0;Peshawar - Abtabad;;;;;;
2827;1482;river;0;Saidu Sharif - Abtabad;;;;;;
5355;1482;river;0;Kalam - Abtabad;;;;;;
5341;1482;river;0;Yasin - Abtabad;;;;;;
5341;7904;river;0;Yasin - Chilas;;;;;;
2828;7904;river;0;Gilgit - Chilas;;;;;;
2828;5340;river;0;Gilgit - Skardu;;;;;;
5343;5340;river;0;Khaplu - Skardu;;;;;;
2835;5340;river;0;Gle - Skardu;;;;;;
2835;5336;river;0;Gle - Kargil;;;;;;
2835;5337;river;0;Gle - Hanle;;;;;;
1448;5513;river;0;Ruthog - Senggegtsangpo;;;;;;
5510;5513;river;0;Dgergyas - Senggegtsangpo;;;;;;
5510;5512;river;0;Dgergyas - Purang;;;;;;
;;;;;;;;;;
# Philippines;;;;;;;;;;
1742;1744;Sea;2254;;;;;;;
1742;5726;Sea;2254;;;;;;;
1745;5726;Sea;2254;;;;;;;
1737;1736;Sea;2254;;;;;;;
1745;5720;Sea;2253;;;;;;;
1745;5722;Sea;2253;;;;;;;
1745;1747;Sea;2253;;;;;;;
5722;1747;Sea;2253;;;;;;;
1747;5723;Sea;2253;;;;;;;
1746;5723;Sea;2254;;;;;;;
1746;5724;Sea;2254;;;;;;;
1736;5724;Sea;2254;;;;;;;
5727;5724;Sea;2254;;;;;;;
1748;1743;Sea;2160;;;;;;;
# Japan;;;;;;;;;;
# Shinano River (Chikuma);;;;;;;;;;
1437;3075;river;0;Nagano-shi - Ueda-shi;;;;;;
3074;3075;river;0;Takada-shi - Ueda-shi;;;;;;
3074;1181;river;0;Takada-shi - Niigata-shi;;;;;;
;;;;;;;;;;
# Arakawa River;;;;;;;;;;
3075;3076;river;0;Ueda-shi - Utsunomiya-shi;;;;;;
1184;3076;river;0;Tokyo-shi - Utsunomiya-shi;;;;;;
1184;3078;river;0;Tokyo-shi - Mito-shi;;;;;;
3077;3078;river;0;Chiba-shi - Mito-shi;;;;;;
1184;3077;river;0;Tokyo-shi - Chiba-shi;;;;;;
;;;;;;;;;;
# Amu Darya;;;;;;;;;;
1584;1585;river;0;Zeleznodoroznyj - Nukus;;;;;;
3474;1585;river;0;Xiva - Nukus;;;;;;
3493;1585;river;0;Dasoguz - Nukus;;;;;;
3493;1489;river;0;Dasoguz - Buxoro;;;;;;
2868;1489;river;0;Cardzuy - Buxoro;;;;;;
2868;3487;river;0;Cardzuy - Gowurdak;;;;;;
5403;3487;river;0;Qarqin - Gowurdak;;;;;;
5403;3479;river;0;Qarqin - Termiz;;;;;;
2866;3479;river;0;Mazar-i-Sharif - Termiz;;;;;;
2866;3483;river;0;Mazar-i-Sharif - Kulob;;;;;;
1484;3483;river;0;Baglan - Kulob;;;;;;
5399;3483;river;0;Fayz-Abad - Kulob;;;;;;
5399;3484;river;0;Fayz-Abad - Garm;;;;;;
5399;1487;river;0;Fayz-Abad - Horug;;;;;;
5396;1487;river;0;Ishkashim - Horug;;;;;;
5396;6953;river;0;Ishkashim - Sardim;;;;;;
5397;6953;river;0;Qal`eh-ye Panjeh - Sardim;;;;;;
;;;;;;;;;;
# Syr Darya;;;;;;;;;;
1586;3500;river;0;Busai - Aral;;;;;;
1586;6957;river;0;Busai - Toretam;;;;;;
1586;1587;river;0;Busai - Qyzylorda;;;;;;
6956;1587;river;0;Agirma - Qyzylorda;;;;;;
6956;3499;river;0;Agirma - Türkistan;;;;;;
6955;3499;river;0;Bayyrqum - Türkistan;;;;;;
6955;6954;river;0;Bayyrqum - Arys;;;;;;
;;;;;;;;;;
#  Ili River;;;;;;;;;;
6963;3506;river;0;Ile - Üshtöbe;;;;;;
;;;;;;;;;;
# Ob' river;;;;;;;;;;
3631;1547;river;0;Labytnangi - Salehard;;;;;;
3634;1547;river;0;Berezovo - Salehard;;;;;;
3634;3635;river;0;Berezovo - Kazym;;;;;;
1549;3635;river;0;Uraj - Kazym;;;;;;
1558;3635;river;0;Ostjako-Vogul'sk - Kazym;;;;;;
1558;1557;river;0;Ostjako-Vogul'sk - Surgut;;;;;;
1558;3633;river;0;Ostjako-Vogul'sk - Niznevartovskoe;;;;;;
1558;3665;river;0;Ostjako-Vogul'sk - Kolpasevo;;;;;;
3666;3665;river;0;Kargasok - Kolpasevo;;;;;;
1541;3665;river;0;Segarskoe - Kolpasevo;;;;;;
1541;1539;river;0;Segarskoe - Tomsk;;;;;;
1541;1543;river;0;Segarskoe - Novosibirsk;;;;;;
1542;1543;river;0;Kujbysev - Novosibirsk;;;;;;
3656;1543;river;0;Ob' - Novosibirsk;;;;;;
3656;3652;river;0;Ob' - Berdsk;;;;;;
3650;3652;river;0;Kamen'-na-Obi - Berdsk;;;;;;
3650;3649;river;0;Kamen'-na-Obi - Cesnokovka;;;;;;
1540;3649;river;0;Barnaul - Cesnokovka;;;;;;
1540;1544;river;0;Barnaul - Bijsk;;;;;;
3651;1544;river;0;Belokuriha - Bijsk;;;;;;
7000;1544;river;0;Altajskij - Bijsk;;;;;;
7000;1559;river;0;Altajskij - Ojrot-Tura;;;;;;
3611;1559;river;0;Ongudaj - Ojrot-Tura;;;;;;
3611;6999;river;0;Ongudaj - Ust'-Ulagan;;;;;;
3611;3610;river;0;Ongudaj - Kos-Agac;;;;;;
;;;;;;;;;;
# Irtish river, tributary of Ob';;;;;;;;;;
1549;1558;river;0;Uraj - Ostjako-Vogul'sk;;;;;;
3639;1558;river;0;Verhnefilatovo - Ostjako-Vogul'sk;;;;;;
3639;3641;river;0;Verhnefilatovo - Uvat;;;;;;
3642;3663;river;0;Aromasevo - Butakovo;;;;;;
3661;3663;river;0;Tjukalinsk - Butakovo;;;;;;
1594;3663;river;0;Tara - Butakovo;;;;;;
1594;3662;river;0;Tara - Poltavka;;;;;;
1594;1552;river;0;Tara - Omsk;;;;;;
3658;1552;river;0;Isil'kul' - Omsk;;;;;;
3660;1552;river;0;Tavriceskoe - Omsk;;;;;;
3660;3659;river;0;Tavriceskoe - Kalacinsk;;;;;;
3660;6975;river;0;Tavriceskoe - Qashyr;;;;;;
6976;6975;river;0;Ertis - Qashyr;;;;;;
6976;1550;river;0;Ertis - Pavlodar;;;;;;
6974;1550;river;0;Ermak - Pavlodar;;;;;;
6974;3508;river;0;Ermak - Semipalatinsk;;;;;;
6978;3508;river;0;Qarauyl - Semipalatinsk;;;;;;
6978;1423;river;0;Qarauyl - Öskemen;;;;;;
1556;1423;river;0;Shar - Öskemen;;;;;;
1556;6972;river;0;Shar - Ridder;;;;;;
6970;6972;river;0;Kokpekti - Ridder;;;;;;
6970;6973;river;0;Kokpekti - Ulken Naryn;;;;;;
6970;6969;river;0;Kokpekti - Kurshim;;;;;;
6971;6969;river;0;Zaysan - Kurshim;;;;;;
;;;;;;;;;;
# Tobolsk river, tributary of Ob';;;;;;;;;;
3642;3661;river;0;Aromasevo - Tjukalinsk;;;;;;
3642;3640;river;0;Aromasevo - Abatskoe;;;;;;
3636;3640;river;0;Isim - Abatskoe;;;;;;
3522;3640;river;0;Mamlyut - Abatskoe;;;;;;
3522;3513;river;0;Mamlyut - Petropavl;;;;;;
3522;6988;river;0;Mamlyut - Saumalkol;;;;;;
6984;6988;river;0;Sergeev - Saumalkol;;;;;;
6984;6985;river;0;Sergeev - Esil;;;;;;
6986;6985;river;0;Qarasu - Esil;;;;;;
1580;6985;river;0;Derzhavinsk - Esil;;;;;;
1580;3510;river;0;Derzhavinsk - Atbasar;;;;;;
6981;3510;river;0;Qorghalzhyn - Atbasar;;;;;;
6981;1581;river;0;Qorghalzhyn - Aqmolinsk;;;;;;
;;;;;;;;;;
# Selenga river;;;;;;;;;;
3765;3766;river;0;Uliastai - Tsetserleg;;;;;;
1419;3766;river;0;Mörön - Tsetserleg;;;;;;
1419;3767;river;0;Mörön - Bulgan;;;;;;
5476;3767;river;0;Khutag-Öndör - Bulgan;;;;;;
5476;3768;river;0;Khutag-Öndör - Sükhbaatar;;;;;;
3579;3768;river;0;Gorodok - Sükhbaatar;;;;;;
3579;1412;river;0;Gorodok - Kjahta;;;;;;
3579;1413;river;0;Gorodok - Ulan-Ude;;;;;;
;;;;;;;;;;
# Angara river, tributary of Enisey;;;;;;;;;;
3583;1414;river;0;Sljudjanka - Irkutsk;;;;;;
3584;1414;river;0;Usol'e-Sibirskoe - Irkutsk;;;;;;
3584;3592;river;0;Usol'e-Sibirskoe - Ust'-Ordynskij;;;;;;
3584;3591;river;0;Usol'e-Sibirskoe - Zigalovo;;;;;;
3585;3591;river;0;Tulun - Zigalovo;;;;;;
1417;3591;river;0;Bratsk - Zigalovo;;;;;;
1417;1416;river;0;Bratsk - Ust'-Kut;;;;;;
3588;1416;river;0;Lesogorsk - Ust'-Kut;;;;;;
3588;3604;river;0;Lesogorsk - Severo-Enisejskij;;;;;;
3603;3604;river;0;Aban - Severo-Enisejskij;;;;;;
;;;;;;;;;;
# Enisey river;;;;;;;;;;
5474;5475;river;0;Saryg-Sep - Toora-Xem;;;;;;
5474;3595;river;0;Saryg-Sep - Turan;;;;;;
1418;3595;river;0;Kyzyl - Turan;;;;;;
3594;3595;river;0;Sagaan-Aryg - Turan;;;;;;
3594;3596;river;0;Sagaan-Aryg - Susenskoe;;;;;;
3608;3596;river;0;Abaza - Susenskoe;;;;;;
1561;3596;river;0;Abakan - Susenskoe;;;;;;
1561;1560;river;0;Abakan - Minusinsk;;;;;;
3609;1560;river;0;Cernogorsk - Minusinsk;;;;;;
3600;1560;river;0;Nazarovo - Minusinsk;;;;;;
1562;1560;river;0;Krasnojarsk - Minusinsk;;;;;;
1562;3598;river;0;Krasnojarsk - Kljukviennaja;;;;;;
1562;3603;river;0;Krasnojarsk - Aban;;;;;;
3602;3603;river;0;Bol'saja Murta - Aban;;;;;;
3601;3603;river;0;Enisejsk - Aban;;;;;;
3601;3604;river;0;Enisejsk - Severo-Enisejskij;;;;;;
3601;1535;river;0;Enisejsk - Noril'sk;;;;;;
3607;1535;river;0;Kurejka - Noril'sk;;;;;;
;;;;;;;;;;
# Viluy and Markha rivers, tributary of Lena;;;;;;;;;;
3568;1383;river;0;Muhtukuevskaja - Njurba;;;;;;
3567;1383;river;0;Pokrovskoe - Njurba;;;;;;
;;;;;;;;;;
# Aldan river, tributary of Lena;;;;;;;;;;
3566;1521;river;0;Tommot - Nezametnyj;;;;;;
3565;1521;river;0;Curapca - Nezametnyj;;;;;;
3565;6934;river;0;Curapca - Allah-Jun';;;;;;
1521;6934;river;0;Nezametnyj - Allah-Jun';;;;;;
3565;1524;river;0;Curapca - Verhojansk;;;;;;
;;;;;;;;;;
# Lena river;;;;;;;;;;
3593;3590;river;0;Huzir - Kazacinskoe;;;;;;
3591;3590;river;0;Zigalovo - Kazacinskoe;;;;;;
1416;3590;river;0;Ust'-Kut - Kazacinskoe;;;;;;
3589;3590;river;0;Erbogacen - Kazacinskoe;;;;;;
3589;1415;river;0;Erbogacen - Bodajbo;;;;;;
3568;1415;river;0;Muhtukuevskaja - Bodajbo;;;;;;
3568;3566;river;0;Muhtukuevskaja - Tommot;;;;;;
3567;3566;river;0;Pokrovskoe - Tommot;;;;;;
3567;3565;river;0;Pokrovskoe - Curapca;;;;;;
1522;3565;river;0;Jakutsk - Curapca;;;;;;
1522;1524;river;0;Jakutsk - Verhojansk;;;;;;
3567;1524;river;0;Pokrovskoe - Verhojansk;;;;;;
1383;1524;river;0;Njurba - Verhojansk;;;;;;
# Super piks;;;;;;;;;;
3426;7311;Impassable;0;#íóêñà èçáåğáàñ;;;;;;
6919;7309;Impassable;0;#çàêâàòàëà õóíçà;;;;;;
7246;7309;Impassable;0;#êâàğåëè õóíçà;;;;;;
7246;7313;Impassable;0;#êâàğåëè óğóñ ìîğòàí;;;;;;
7246;2368;Impassable;0;#êâàğåëè íàçğàíü;;;;;;
7246;1849;Impassable;0;#êâàğåëè îğäæîíèêèäçå;;;;;;
7244;1849;Impassable;0;#àìáğîëàóğè îğäæîíèêèäçå;;;;;;
7244;3438;Impassable;0;#àìáğîëàóğè òûğíàóç;;;;;;
7244;3439;Impassable;0;#àìáğîëàóğè òåáåğäà;;;;;;
7243;3439;Impassable;0;#ãàãğà òåáåğäà;;;;;;
7243;1846;Impassable;0;#ãàãğà øóìèëîâ;;;;;;
7243;3446;Impassable;0;#ãàãğà áåëîğå÷åíñêàÿ;;;;;;
5224;5512;Impassable;0;#àëìîğà ïóğàíã;;;;;;
5224;5513;Impassable;0;#àëìîğà ñåããåíã;;;;;;
5222;5513;Impassable;0;#òåõğè ñåããåíã;;;;;;
6922;5513;Impassable;0;#÷èíè ñåããåíã;;;;;;
5255;5513;Impassable;0;#äàíêàğ ñåããåíã;;;;;;
5255;5337;Impassable;0;#äàíêàğ õàíëå;;;;;;
5255;5336;Impassable;0;#äàíêàğ êàğãèë;;;;;;
7192;5336;Impassable;0;#äîäà êàğãèë;;;;;;
913;912;Impassable;0;#ñèâà êàòòàğà;;;;;;
909;912;Impassable;0;#êâàğà êàòòàğà;;;;;;
914;912;Impassable;0;#ìåğñà êàòòàğà;;;;;;
910;912;Impassable;0;#àëàìåéí êàòòàğà;;;;;;
1020;912;Impassable;0;#ñàõàğà êàòòàğà;;;;;;
5184;5599;Impassable;0;#ñóïñÿíã ãîíãøíü;;;;;;
5523;5184;Impassable;0;#êàïó ñóïñÿíã;;;;;;
5523;1877;Impassable;0;#êàïó àíèêè;;;;;;
5524;1877;Impassable;0;#íàíã àíèíè;;;;;;
5514;5205;Impassable;0;#ñíàäêàğöå äàâàíã;;;;;;
5514;1455;Impassable;0;#ñíàäêàğöå ïóíàêõà;;;;;;
1451;1455;Impassable;0;#øèãàäçå ïóíàêõà;;;;;;
7913;5516;Impassable;0;#÷àğèêîò ëõàğöå;;;;;;
7913;5517;Impassable;0;#÷àğèêîò ãóéğîíã;;;;;;
2953;5517;Impassable;0;#ïîõàğà  ãóéğîíã;;;;;;
6923;5517;Impassable;0;#äæîìñîì ãóéğîíã;;;;;;
5179;5517;Impassable;0;#ñèëãàäè ãóéğîíã;;;;;;
5179;5512;Impassable;0;#ñèëãàäè ïóğàíã;;;;;;
1474;5336;Impassable;0;#øğèíàãàğ êàğãèë;;;;;;
1474;5340;Impassable;0;#øğèíàãàğ ñêàğäè;;;;;;
5341;5342;Impassable;0;#ÿñèí áàëòèò;;;;;;
5341;5397;Impassable;0;#ÿñèí êàëåõ;;;;;;
5353;5397;Impassable;0;#÷èòğàë êàëåõ;;;;;;
5353;5396;Impassable;0;#÷èòğàë èøêàøèì;;;;;;
5398;5396;Impassable;0;#÷àğèêàğ èøêàøèì;;;;;;
3485;5481;Impassable;0;#ìóğãîá òîñêåğãîí;;;;;;
3485;3739;Impassable;0;#ìóğãîá àêòó;;;;;;
3485;6949;Impassable;0;#ìóğãîá ãóëêî;;;;;;
3739;6949;Impassable;0;#àêòó ãóëêî;;;;;;
5482;6949;Impassable;0;#óëóóêàò ãóëêî;;;;;;
5482;6951;Impassable;0;#óëóóêàò àòáàñû;;;;;;
3738;6951;Impassable;0;#àğòûø àòáàñû;;;;;;
3738;3497;Impassable;0;#àğòûø êàğàêîì;;;;;;
5490;3503;Impassable;0;#ó÷òóğïàí øîíæè;;;;;;
3188;358;Impassable;0;#áåğãà ïåğïèíüÿí;;;;;;
7111;328;Impassable;0;#òğåìï ôóè;;;;;;
7111;3143;Impassable;0;#òğåìï òàğáåñ;;;;;;
3186;3143;Impassable;0;#äæàêà òàğáåñ;;;;;;
3186;2242;Impassable;0;#äæàêà ïàó;;;;;;
3186;7111;Impassable;0;;;;;;;
2244;2242;Impassable;0;#ïàìïëîíà ïàó;;;;;;
3137;2871;Impassable;0;#øàìáåğè àîñòà;;;;;;
